,Open,Close,High,Low
12386,16742,16741,16742,16741
12387,16741,16740,16741,16740
12388,16740,16742,16742,16740
12389,16742,16743,16743,16742
12390,16743,16741,16743,16741
12391,16741,16740,16741,16740
12392,16740,16739,16740,16739
12393,16739,16738,16739,16738
12394,16738,16740,16740,16738
12395,16740,16741,16741,16740
12396,16741,16742,16742,16741
12397,16742,16743,16743,16742
12398,16743,16744,16744,16743
12399,16744,16745,16745,16744
12400,16745,16746,16746,16745
12401,16746,16747,16747,16746
12402,16747,16748,16748,16747
12403,16748,16746,16748,16746
12404,16746,16745,16746,16745
12405,16745,16744,16745,16744
12406,16744,16743,16744,16743
12407,16743,16742,16743,16742
12408,16742,16741,16742,16741
12409,16741,16740,16741,16740
12410,16740,16739,16740,16739
12411,16739,16741,16741,16739
12412,16741,16742,16742,16741
12413,16742,16743,16743,16742
12414,16743,16741,16743,16741
12415,16741,16740,16741,16740
12416,16740,16739,16740,16739
12417,16739,16738,16739,16738
12418,16738,16737,16738,16737
12419,16737,16736,16737,16736
12420,16736,16735,16736,16735
12421,16735,16734,16735,16734
12422,16734,16733,16734,16733
12423,16733,16732,16733,16732
12424,16732,16731,16732,16731
12425,16731,16730,16731,16730
12426,16730,16729,16730,16729
12427,16729,16728,16729,16728
12428,16728,16727,16728,16727
12429,16727,16726,16727,16726
12430,16726,16728,16728,16726
12431,16728,16729,16729,16728
12432,16729,16730,16730,16729
12433,16730,16731,16731,16730
12434,16731,16732,16732,16731
12435,16732,16733,16733,16732
12436,16733,16734,16734,16733
12437,16734,16735,16735,16734
12438,16735,16736,16736,16735
12439,16736,16734,16736,16734
12440,16734,16736,16736,16734
12441,16736,16737,16737,16736
12442,16737,16738,16738,16737
12443,16738,16739,16739,16738
12444,16739,16740,16740,16739
12445,16740,16741,16741,16740
12446,16741,16742,16742,16741
12447,16742,16743,16743,16742
12448,16743,16744,16744,16743
12449,16744,16745,16745,16744
12450,16745,16746,16746,16745
12451,16746,16747,16747,16746
12452,16747,16748,16748,16747
12453,16748,16749,16749,16748
12454,16749,16750,16750,16749
12455,16750,16751,16751,16750
12456,16751,16752,16752,16751
12457,16752,16753,16753,16752
12458,16753,16754,16754,16753
12459,16754,16755,16755,16754
12460,16755,16756,16756,16755
12461,16756,16757,16757,16756
12462,16757,16758,16758,16757
12463,16758,16759,16759,16758
12464,16759,16760,16760,16759
12465,16760,16761,16761,16760
12466,16761,16762,16762,16761
12467,16762,16763,16763,16762
12468,16763,16764,16764,16763
12469,16764,16765,16765,16764
12470,16765,16766,16766,16765
12471,16766,16767,16767,16766
12472,16767,16768,16768,16767
12473,16768,16769,16769,16768
12474,16769,16770,16770,16769
12475,16770,16771,16771,16770
12476,16771,16772,16772,16771
12477,16772,16773,16773,16772
12478,16773,16774,16774,16773
12479,16774,16775,16775,16774
12480,16775,16776,16776,16775
12481,16776,16777,16777,16776
12482,16777,16778,16778,16777
12483,16778,16779,16779,16778
12484,16779,16780,16780,16779
12485,16780,16781,16781,16780
12486,16781,16782,16782,16781
12487,16782,16783,16783,16782
12488,16783,16784,16784,16783
12489,16784,16785,16785,16784
12490,16785,16786,16786,16785
12491,16786,16787,16787,16786
12492,16787,16788,16788,16787
12493,16788,16789,16789,16788
12494,16789,16790,16790,16789
12495,16790,16791,16791,16790
12496,16791,16792,16792,16791
12497,16792,16793,16793,16792
12498,16793,16794,16794,16793
12499,16794,16795,16795,16794
12500,16795,16793,16795,16793
12501,16793,16792,16793,16792
12502,16792,16791,16792,16791
12503,16791,16790,16791,16790
12504,16790,16789,16790,16789
12505,16789,16788,16789,16788
12506,16788,16787,16788,16787
12507,16787,16786,16787,16786
12508,16786,16785,16786,16785
12509,16785,16787,16787,16785
12510,16787,16788,16788,16787
12511,16788,16789,16789,16788
12512,16789,16790,16790,16789
12513,16790,16791,16791,16790
12514,16791,16792,16792,16791
12515,16792,16793,16793,16792
12516,16793,16794,16794,16793
12517,16794,16795,16795,16794
12518,16795,16796,16796,16795
12519,16796,16797,16797,16796
12520,16797,16795,16797,16795
12521,16795,16794,16795,16794
12522,16794,16793,16794,16793
12523,16793,16792,16793,16792
12524,16792,16791,16792,16791
12525,16791,16790,16791,16790
12526,16790,16789,16790,16789
12527,16789,16788,16789,16788
12528,16788,16787,16788,16787
12529,16787,16786,16787,16786
12530,16786,16785,16786,16785
12531,16785,16784,16785,16784
12532,16784,16786,16786,16784
12533,16786,16787,16787,16786
12534,16787,16788,16788,16787
12535,16788,16789,16789,16788
12536,16789,16790,16790,16789
12537,16790,16791,16791,16790
12538,16791,16792,16792,16791
12539,16792,16793,16793,16792
12540,16793,16791,16793,16791
12541,16791,16790,16791,16790
12542,16790,16789,16790,16789
12543,16789,16788,16789,16788
12544,16788,16787,16788,16787
12545,16787,16786,16787,16786
12546,16786,16788,16788,16786
12547,16788,16789,16789,16788
12548,16789,16790,16790,16789
12549,16790,16791,16791,16790
12550,16791,16789,16791,16789
12551,16789,16791,16791,16789
12552,16791,16792,16792,16791
12553,16792,16793,16793,16792
12554,16793,16794,16794,16793
12555,16794,16795,16795,16794
12556,16795,16796,16796,16795
12557,16796,16797,16797,16796
12558,16797,16798,16798,16797
12559,16798,16799,16799,16798
12560,16799,16800,16800,16799
12561,16800,16801,16801,16800
12562,16801,16802,16802,16801
12563,16802,16803,16803,16802
12564,16803,16804,16804,16803
12565,16804,16805,16805,16804
12566,16805,16806,16806,16805
12567,16806,16804,16806,16804
12568,16804,16803,16804,16803
12569,16803,16802,16803,16802
12570,16802,16801,16802,16801
12571,16801,16803,16803,16801
12572,16803,16801,16803,16801
12573,16801,16800,16801,16800
12574,16800,16799,16800,16799
12575,16799,16798,16799,16798
12576,16798,16797,16798,16797
12577,16797,16796,16797,16796
12578,16796,16795,16796,16795
12579,16795,16794,16795,16794
12580,16794,16793,16794,16793
12581,16793,16792,16793,16792
12582,16792,16791,16792,16791
12583,16791,16790,16791,16790
12584,16790,16789,16790,16789
12585,16789,16791,16791,16789
12586,16791,16792,16792,16791
12587,16792,16790,16792,16790
12588,16790,16789,16790,16789
12589,16789,16788,16789,16788
12590,16788,16787,16788,16787
12591,16787,16786,16787,16786
12592,16786,16785,16786,16785
12593,16785,16784,16785,16784
12594,16784,16783,16784,16783
12595,16783,16782,16783,16782
12596,16782,16781,16782,16781
12597,16781,16783,16783,16781
12598,16783,16784,16784,16783
12599,16784,16782,16784,16782
12600,16782,16781,16782,16781
12601,16781,16780,16781,16780
12602,16780,16779,16780,16779
12603,16779,16778,16779,16778
12604,16778,16777,16778,16777
12605,16777,16776,16777,16776
12606,16776,16775,16776,16775
12607,16775,16774,16775,16774
12608,16774,16773,16774,16773
12609,16773,16772,16773,16772
12610,16772,16771,16772,16771
12611,16771,16770,16771,16770
12612,16770,16769,16770,16769
12613,16769,16771,16771,16769
12614,16771,16772,16772,16771
12615,16772,16773,16773,16772
12616,16773,16774,16774,16773
12617,16774,16775,16775,16774
12618,16775,16776,16776,16775
12619,16776,16777,16777,16776
12620,16777,16775,16777,16775
12621,16775,16774,16775,16774
12622,16774,16773,16774,16773
12623,16773,16772,16773,16772
12624,16772,16771,16772,16771
12625,16771,16773,16773,16771
12626,16773,16774,16774,16773
12627,16774,16775,16775,16774
12628,16775,16776,16776,16775
12629,16776,16777,16777,16776
12630,16777,16778,16778,16777
12631,16778,16779,16779,16778
12632,16779,16780,16780,16779
12633,16780,16781,16781,16780
12634,16781,16782,16782,16781
12635,16782,16783,16783,16782
12636,16783,16784,16784,16783
12637,16784,16785,16785,16784
12638,16785,16786,16786,16785
12639,16786,16787,16787,16786
12640,16787,16785,16787,16785
12641,16785,16784,16785,16784
12642,16784,16783,16784,16783
12643,16783,16782,16783,16782
12644,16782,16781,16782,16781
12645,16781,16780,16781,16780
12646,16780,16779,16780,16779
12647,16779,16778,16779,16778
12648,16778,16780,16780,16778
12649,16780,16778,16780,16778
12650,16778,16780,16780,16778
12651,16780,16781,16781,16780
12652,16781,16782,16782,16781
12653,16782,16783,16783,16782
12654,16783,16784,16784,16783
12655,16784,16785,16785,16784
12656,16785,16786,16786,16785
12657,16786,16787,16787,16786
12658,16787,16788,16788,16787
12659,16788,16789,16789,16788
12660,16789,16790,16790,16789
12661,16790,16791,16791,16790
12662,16791,16792,16792,16791
12663,16792,16793,16793,16792
12664,16793,16794,16794,16793
12665,16794,16795,16795,16794
12666,16795,16796,16796,16795
12667,16796,16797,16797,16796
12668,16797,16798,16798,16797
12669,16798,16796,16798,16796
12670,16796,16795,16796,16795
12671,16795,16794,16795,16794
12672,16794,16796,16796,16794
12673,16796,16794,16796,16794
12674,16794,16793,16794,16793
12675,16793,16792,16793,16792
12676,16792,16791,16792,16791
12677,16791,16790,16791,16790
12678,16790,16792,16792,16790
12679,16792,16793,16793,16792
12680,16793,16794,16794,16793
12681,16794,16795,16795,16794
12682,16795,16796,16796,16795
12683,16796,16797,16797,16796
12684,16797,16798,16798,16797
12685,16798,16799,16799,16798
12686,16799,16800,16800,16799
12687,16800,16798,16800,16798
12688,16798,16797,16798,16797
12689,16797,16796,16797,16796
12690,16796,16795,16796,16795
12691,16795,16794,16795,16794
12692,16794,16793,16794,16793
12693,16793,16792,16793,16792
12694,16792,16791,16792,16791
12695,16791,16790,16791,16790
12696,16790,16789,16790,16789
12697,16789,16788,16789,16788
12698,16788,16787,16788,16787
12699,16787,16786,16787,16786
12700,16786,16785,16786,16785
12701,16785,16784,16785,16784
12702,16784,16783,16784,16783
12703,16783,16782,16783,16782
12704,16782,16781,16782,16781
12705,16781,16780,16781,16780
12706,16780,16779,16780,16779
12707,16779,16781,16781,16779
12708,16781,16779,16781,16779
12709,16779,16781,16781,16779
12710,16781,16782,16782,16781
12711,16782,16783,16783,16782
12712,16783,16784,16784,16783
12713,16784,16785,16785,16784
12714,16785,16783,16785,16783
12715,16783,16785,16785,16783
12716,16785,16786,16786,16785
12717,16786,16784,16786,16784
12718,16784,16783,16784,16783
12719,16783,16782,16783,16782
12720,16782,16784,16784,16782
12721,16784,16785,16785,16784
12722,16785,16786,16786,16785
12723,16786,16787,16787,16786
12724,16787,16788,16788,16787
12725,16788,16789,16789,16788
12726,16789,16787,16789,16787
12727,16787,16786,16787,16786
12728,16786,16785,16786,16785
12729,16785,16784,16785,16784
12730,16784,16783,16784,16783
12731,16783,16782,16783,16782
12732,16782,16781,16782,16781
12733,16781,16780,16781,16780
12734,16780,16779,16780,16779
12735,16779,16778,16779,16778
12736,16778,16777,16778,16777
12737,16777,16779,16779,16777
12738,16779,16780,16780,16779
12739,16780,16778,16780,16778
12740,16778,16777,16778,16777
12741,16777,16776,16777,16776
12742,16776,16775,16776,16775
12743,16775,16777,16777,16775
12744,16777,16778,16778,16777
12745,16778,16779,16779,16778
12746,16779,16780,16780,16779
12747,16780,16781,16781,16780
12748,16781,16782,16782,16781
12749,16782,16780,16782,16780
12750,16780,16782,16782,16780
12751,16782,16783,16783,16782
12752,16783,16784,16784,16783
12753,16784,16785,16785,16784
12754,16785,16786,16786,16785
12755,16786,16787,16787,16786
12756,16787,16788,16788,16787
12757,16788,16789,16789,16788
12758,16789,16790,16790,16789
12759,16790,16791,16791,16790
12760,16791,16792,16792,16791
12761,16792,16793,16793,16792
12762,16793,16794,16794,16793
12763,16794,16795,16795,16794
12764,16795,16796,16796,16795
12765,16796,16797,16797,16796
12766,16797,16798,16798,16797
12767,16798,16799,16799,16798
12768,16799,16800,16800,16799
12769,16800,16801,16801,16800
12770,16801,16802,16802,16801
12771,16802,16803,16803,16802
12772,16803,16804,16804,16803
12773,16804,16805,16805,16804
12774,16805,16806,16806,16805
12775,16806,16807,16807,16806
12776,16807,16808,16808,16807
12777,16808,16809,16809,16808
12778,16809,16810,16810,16809
12779,16810,16808,16810,16808
12780,16808,16810,16810,16808
12781,16810,16811,16811,16810
12782,16811,16809,16811,16809
12783,16809,16808,16809,16808
12784,16808,16807,16808,16807
12785,16807,16806,16807,16806
12786,16806,16805,16806,16805
12787,16805,16804,16805,16804
12788,16804,16803,16804,16803
12789,16803,16805,16805,16803
12790,16805,16806,16806,16805
12791,16806,16807,16807,16806
12792,16807,16805,16807,16805
12793,16805,16804,16805,16804
12794,16804,16803,16804,16803
12795,16803,16802,16803,16802
12796,16802,16804,16804,16802
12797,16804,16805,16805,16804
12798,16805,16806,16806,16805
12799,16806,16807,16807,16806
12800,16807,16808,16808,16807
12801,16808,16809,16809,16808
12802,16809,16810,16810,16809
12803,16810,16811,16811,16810
12804,16811,16812,16812,16811
12805,16812,16813,16813,16812
12806,16813,16814,16814,16813
12807,16814,16812,16814,16812
12808,16812,16814,16814,16812
12809,16814,16812,16814,16812
12810,16812,16811,16812,16811
12811,16811,16810,16811,16810
12812,16810,16812,16812,16810
12813,16812,16813,16813,16812
12814,16813,16814,16814,16813
12815,16814,16815,16815,16814
12816,16815,16816,16816,16815
12817,16816,16817,16817,16816
12818,16817,16818,16818,16817
12819,16818,16819,16819,16818
12820,16819,16817,16819,16817
12821,16817,16819,16819,16817
12822,16819,16820,16820,16819
12823,16820,16821,16821,16820
12824,16821,16822,16822,16821
12825,16822,16820,16822,16820
12826,16820,16819,16820,16819
12827,16819,16818,16819,16818
12828,16818,16817,16818,16817
12829,16817,16816,16817,16816
12830,16816,16818,16818,16816
12831,16818,16819,16819,16818
12832,16819,16817,16819,16817
12833,16817,16816,16817,16816
12834,16816,16815,16816,16815
12835,16815,16817,16817,16815
12836,16817,16815,16817,16815
12837,16815,16814,16815,16814
12838,16814,16813,16814,16813
12839,16813,16812,16813,16812
12840,16812,16811,16812,16811
12841,16811,16810,16811,16810
12842,16810,16809,16810,16809
12843,16809,16808,16809,16808
12844,16808,16807,16808,16807
12845,16807,16806,16807,16806
12846,16806,16808,16808,16806
12847,16808,16806,16808,16806
12848,16806,16805,16806,16805
12849,16805,16804,16805,16804
12850,16804,16806,16806,16804
12851,16806,16807,16807,16806
12852,16807,16808,16808,16807
12853,16808,16809,16809,16808
12854,16809,16810,16810,16809
12855,16810,16811,16811,16810
12856,16811,16812,16812,16811
12857,16812,16810,16812,16810
12858,16810,16812,16812,16810
12859,16812,16813,16813,16812
12860,16813,16814,16814,16813
12861,16814,16815,16815,16814
12862,16815,16816,16816,16815
12863,16816,16817,16817,16816
12864,16817,16815,16817,16815
12865,16815,16814,16815,16814
12866,16814,16813,16814,16813
12867,16813,16812,16813,16812
12868,16812,16811,16812,16811
12869,16811,16810,16811,16810
12870,16810,16809,16810,16809
12871,16809,16811,16811,16809
12872,16811,16812,16812,16811
12873,16812,16813,16813,16812
12874,16813,16814,16814,16813
12875,16814,16812,16814,16812
12876,16812,16811,16812,16811
12877,16811,16810,16811,16810
12878,16810,16812,16812,16810
12879,16812,16813,16813,16812
12880,16813,16811,16813,16811
12881,16811,16810,16811,16810
12882,16810,16809,16810,16809
12883,16809,16811,16811,16809
12884,16811,16812,16812,16811
12885,16812,16813,16813,16812
12886,16813,16814,16814,16813
12887,16814,16815,16815,16814
12888,16815,16816,16816,16815
12889,16816,16817,16817,16816
12890,16817,16818,16818,16817
12891,16818,16819,16819,16818
12892,16819,16820,16820,16819
12893,16820,16821,16821,16820
12894,16821,16822,16822,16821
12895,16822,16823,16823,16822
12896,16823,16824,16824,16823
12897,16824,16825,16825,16824
12898,16825,16826,16826,16825
12899,16826,16824,16826,16824
12900,16824,16823,16824,16823
12901,16823,16822,16823,16822
12902,16822,16824,16824,16822
12903,16824,16825,16825,16824
12904,16825,16826,16826,16825
12905,16826,16827,16827,16826
